instock,title,url,comment_amount,rating,price
True,Lenovo Flex 5 Intel Core i7 1065G7 8GB 512GB SSD MX330 Windows 10 Home 14" FHD Dokunmatik Ikisi Bir Arada 81X10093TX,https://hepsiburada.com/lenovo-flex-5-intel-core-i7-1065g7-8gb-512gb-ssd-mx330-windows-10-home-14-fhd-dokunmatik-ikisi-bir-arada-81x10093tx-p-HBV00000VQIRJ,7,4.0,9499.0,
True,HP 15-DA2080NT Intel Core i5 10210U 8GB 512GB SSD Freedos 15.6" FHD Tasinabilir Bilgisayar 1S7Y1EA,https://hepsiburada.com/hp-15-da2080nt-intel-core-i5-10210u-8gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-1s7y1ea-p-HBV00000WNP4C,49,5.0,7399.0,
True,Lenovo V15-ADA AMD Ryzen 5 3500U 8GB 512GB SSD Freedos 15.6" Tasinabilir Bilgisayar 82C7001JTX,https://hepsiburada.com/lenovo-v15-ada-amd-ryzen-5-3500u-8gb-512gb-ssd-freedos-15-6-tasinabilir-bilgisayar-82c7001jtx-p-HBV00000V4ILE,6,5.0,6029.1,
True,Huawei Matebook D 15 AMD Ryzen 5 3500U 8GB 256GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/huawei-matebook-d-15-amd-ryzen-5-3500u-8gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000S2QIB,81,5.0,6798.83,
True,Hometech Alfa 550ii Intel Core i5 5257 4GB 120GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/hometech-alfa-550ii-intel-core-i5-5257-4gb-120gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000Y4B6I,8,5.0,4399.0,
True,HP Pavilion 15-EC0007NT AMD Ryzen 5 3550H 8GB 1TB + 256GB SSD GTX1650 Freedos 15.6" Tasinabilir Bilgisayar 8BW49EA,https://hepsiburada.com/hp-pavilion-15-ec0007nt-amd-ryzen-5-3550h-8gb-1tb-256gb-ssd-gtx1650-freedos-15-6-tasinabilir-bilgisayar-8bw49ea-p-HBV00000NPZ6E,76,5.0,8599.0,
True,HP 15S-FQ1002NT Intel Core i5 1035G1 4GB 256GB SSD Windows 10 Home 15.6" Tasinabilir Bilgisayar 3L289EA,https://hepsiburada.com/hp-15s-fq1002nt-intel-core-i5-1035g1-4gb-256gb-ssd-windows-10-home-15-6-tasinabilir-bilgisayar-3l289ea-p-HBV00000XKGMX,17,5.0,6669.0,
True,HP Gaming 15-EC1006NT AMD Ryzen 5 4600H 16GB 1TB + 256GB SSD GTX 1650Ti FreeDOS 15.6" FHD Tasinabilir Bilgisayar 1U6B2EA,https://hepsiburada.com/hp-gaming-15-ec1006nt-amd-ryzen-5-4600h-16gb-1tb-256gb-ssd-gtx-1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-1u6b2ea-p-HBV00000YI0GM,6,4.0,9889.0,
True,Lenovo IdeaPad L340-17IRH Intel Core i7 9750H 16GB 1TB+256GB SSD GTX1650 Freedos 17.3 FHD Tasinabilir Bilgisayar 81LL000YTX,https://hepsiburada.com/lenovo-ideapad-l340-17irh-intel-core-i7-9750h-16gb-1tb-256gb-ssd-gtx1650-freedos-17-3-fhd-tasinabilir-bilgisayar-81ll000ytx-p-HBV00000LK9W1,106,5.0,11999.0,
True,HP 250 G7 Intel Core i5 1035G1 8GB Ram 1 TB Freedos 15.6" Tasinabilir Bilgisayar 175R9EA,https://hepsiburada.com/hp-250-g7-intel-core-i5-1035g1-8gb-ram-1-tb-freedos-15-6-tasinabilir-bilgisayar-175r9ea-p-HBV00000XAP1E,2,5.0,6149.0,
True,Dell Inspiron 5401 Intel Core i7 1065G7 8GB 256GB SSD MX330 Freedos 14" FHD Tasinabilir Bilgisayar S65G7F82N,https://hepsiburada.com/dell-inspiron-5401-intel-core-i7-1065g7-8gb-256gb-ssd-mx330-freedos-14-fhd-tasinabilir-bilgisayar-s65g7f82n-p-HBV00000VDJEL,20,5.0,8299.0,
True,Lenovo Thinkpad E14 Intel Core i5 10210U 16GB 512GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 20RA005UTX,https://hepsiburada.com/lenovo-thinkpad-e14-intel-core-i5-10210u-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-20ra005utx-p-HBV00000R2FDR,9,5.0,7800.21,
True,Acer Nitro AN515-43 AMD Ryzen 5 3550H 8GB 256GB SSD GTX1650 Freedos 15.6'' FHD Tasinabilir Bilgisayar NH.Q6ZEY.007,https://hepsiburada.com/acer-nitro-an515-43-amd-ryzen-5-3550h-8gb-256gb-ssd-gtx1650-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-q6zey-007-p-HBV00000UQMDI,15,5.0,7689.0,
True,HP 15S-FQ100NT Intel Core i5 1035G1 8GB 256GB SSD Windows 10 Home 15.6" Tasinabilir Bilgisayar 8KR82EA,https://hepsiburada.com/hp-15s-fq100nt-intel-core-i5-1035g1-8gb-256gb-ssd-windows-10-home-15-6-tasinabilir-bilgisayar-8kr82ea-p-HBV00000Q9W14,91,5.0,7249.0,
True,HP 15-DB1051NT Ryzen 5 3500U 8GB 512GB SSD Freedos 15.6" FHD Tasinabilir Bilgisayar 7DQ47EA,https://hepsiburada.com/hp-15-db1051nt-ryzen-5-3500u-8gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-7dq47ea-p-HBV00000Q2CFP,32,5.0,6459.0,
True,Dell Inspiron 5501 Intel Core i5 1035G1 8GB 512GB SSD MX330 Freedos 15.6" FHD Tasinabilir Bilgisayar S35G1F85N,https://hepsiburada.com/dell-inspiron-5501-intel-core-i5-1035g1-8gb-512gb-ssd-mx330-freedos-15-6-fhd-tasinabilir-bilgisayar-s35g1f85n-p-HBV00000ZMJ9M,0,-1,7950.0,
True,Asus D509DJ-BR224T AMD Ryzen 5 3500U 8GB 256GB SSD MX230 Windows 10 Home 15.6" Tasinabilir Bilgisayar,https://hepsiburada.com/asus-d509dj-br224t-amd-ryzen-5-3500u-8gb-256gb-ssd-mx230-windows-10-home-15-6-tasinabilir-bilgisayar-p-HBV00000X9GRU,0,-1,5998.99,
True,Dell Inspiron 7501 Intel Core i7 10750H 16GB 1TB SSD GTX1650TI Windows 10 Pro 15.6" FHD Tasinabilir Bilgisayar S750WP161N,https://hepsiburada.com/dell-inspiron-7501-intel-core-i7-10750h-16gb-1tb-ssd-gtx1650ti-windows-10-pro-15-6-fhd-tasinabilir-bilgisayar-s750wp161n-p-HBV00000XJMKO,5,5.0,14499.0,
True,HP 15-DB1096NT AMD Ryzen 7 3700U 8GB 512GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar 3K181EA,https://hepsiburada.com/hp-15-db1096nt-amd-ryzen-7-3700u-8gb-512gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-3k181ea-p-HBV00000TCHJJ,57,5.0,7098.3,
True,Asus E410MA-BV185T Intel Celeron N4020 4GB 128 SSD Windows 10 Home 14" Tasinabilir Bilgisayar,https://hepsiburada.com/asus-e410ma-bv185t-intel-celeron-n4020-4gb-128-ssd-windows-10-home-14-tasinabilir-bilgisayar-p-HBV00000ZFSPY,0,-1,4217.0,
True,HP 15-DB1108NT AMD Ryzen 5 3500U 8GB 256GB SSD Freedos 15.6 FHD Tasinabilir Bilgisayar 27R80EA,https://hepsiburada.com/hp-15-db1108nt-amd-ryzen-5-3500u-8gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-27r80ea-p-HBV00000Y8SMQ,1,4.0,5899.0,
True,HP 15-DA2014NT Intel Core i5 10210U 12GB 256GB SSD MX130 Freedos 15.6" FHD Tasinabilir Bilgisayar 9CJ70EA,https://hepsiburada.com/hp-15-da2014nt-intel-core-i5-10210u-12gb-256gb-ssd-mx130-freedos-15-6-fhd-tasinabilir-bilgisayar-9cj70ea-p-HBV00000SNBKM,10,5.0,7404.5,
True,Lenovo ThinkPad Intel Core i5 10210U 8GB 512GB SSD RX640 Freedos 15.6" Tasinabilir Bilgisayar 20RD0062TX,https://hepsiburada.com/lenovo-thinkpad-intel-core-i5-10210u-8gb-512gb-ssd-rx640-freedos-15-6-tasinabilir-bilgisayar-20rd0062tx-p-HBV00000VRK39,7,5.0,7799.0,
True,Lenovo IdeaPad 3 Intel Core i5 1035G1 8GB 512GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 81WD00FGTX,https://hepsiburada.com/lenovo-ideapad-3-intel-core-i5-1035g1-8gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-81wd00fgtx-p-HBV00000XJMJS,0,-1,6999.0,
True,Asus X540BA-GQ782 AMD A9 9425 4GB 256GB SSD Freedos 15.6" HD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-x540ba-gq782-amd-a9-9425-4gb-256gb-ssd-freedos-15-6-hd-tasinabilir-bilgisayar-p-HBV00000USWL8,1,5.0,4730.0,
True,HP ProBook 440 Intel Core i7 10510U 8GB 256GB SSD MX130 Freedos 14" FHD Tasinabilir Bilgisayar 1B7S4ES,https://hepsiburada.com/hp-probook-440-intel-core-i7-10510u-8gb-256gb-ssd-mx130-freedos-14-fhd-tasinabilir-bilgisayar-1b7s4es-p-HBV00000WTRNN,1,5.0,7498.99,
True,Lenovo V14 IlL Intel Core i5 1035G1 8GB 512GB SSD Windows 10 Home 14" FHD Tasinabilir Bilgisayar 82C400A8TX,https://hepsiburada.com/lenovo-v14-ill-intel-core-i5-1035g1-8gb-512gb-ssd-windows-10-home-14-fhd-tasinabilir-bilgisayar-82c400a8tx-p-HBV00000XY7N1,1,5.0,7384.41,
True,HP ProBook 450 G7 Intel Core i7 10510U 16GB 512GB SSD Freedos 15.6" FHD Tasinabilir Bilgisayar 1Q3L4ES,https://hepsiburada.com/hp-probook-450-g7-intel-core-i7-10510u-16gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-1q3l4es-p-HBV00000XY7NB,2,5.0,8989.0,
True,i-Life Zed Air CX5 Intel Core i5 5257U 8GB 256GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/i-life-zed-air-cx5-intel-core-i5-5257u-8gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000XY2YQ,3,4.0,5147.01,
True,Asus FA506IU-BQ009 AMD Ryzen 7 4800H 16GB 512GB SSD GTX1660Ti Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-fa506iu-bq009-amd-ryzen-7-4800h-16gb-512gb-ssd-gtx1660ti-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000TYK70,14,4.0,11589.0,
True,Dell Vostro 5501 Intel Core i7 1065G7 8GB 512GB SSD MX330 Freedos 15.6" FHD Tasinabilir Bilgisayar N5108VN5501EMEA0_U,https://hepsiburada.com/dell-vostro-5501-intel-core-i7-1065g7-8gb-512gb-ssd-mx330-freedos-15-6-fhd-tasinabilir-bilgisayar-n5108vn5501emea0-u-p-HBV00000Y096M,1,4.0,8999.0,
True,Asus D509DA-EJ339 AMD Ryzen 3 3250U 4GB 256GB SSD Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-d509da-ej339-amd-ryzen-3-3250u-4gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000XYUDO,11,5.0,5399.0,
True,Lenovo Thinkpad E14 AMD Ryzen 7 4700U 8GB 512GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 20T60023TX,https://hepsiburada.com/lenovo-thinkpad-e14-amd-ryzen-7-4700u-8gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-20t60023tx-p-HBV00000Y2T6V,9,5.0,7299.0,
True,Lenovo V15-IIL Intel Core i5 1035G1 12GB 512GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar 82C5001FTXE1,https://hepsiburada.com/lenovo-v15-iil-intel-core-i5-1035g1-12gb-512gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-82c5001ftxe1-p-HBV00000ULWYY,29,5.0,8849.0,
True,Monster Tulpar T7 V19.5 Intel Core i7 9750H 16GB 256GB SSD RTX2070 Freedos 17.3" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/monster-tulpar-t7-v19-5-intel-core-i7-9750h-16gb-256gb-ssd-rtx2070-freedos-17-3-fhd-tasinabilir-bilgisayar-p-HBV00000JJWUT,6,5.0,13499.0,
True,Lenovo Ideapad Intel Core i5 10300H 16GB 512GB SSD GTX1650 Freedos 15.6" FHD Tasinabilir Bilgisayar 81Y400LPTX,https://hepsiburada.com/lenovo-ideapad-intel-core-i5-10300h-16gb-512gb-ssd-gtx1650-freedos-15-6-fhd-tasinabilir-bilgisayar-81y400lptx-p-HBV00000WG0NR,11,5.0,9499.0,
True,Asus Vivobook 15 X509JB-BR099T Intel Core I5 1035G1 8gb 256GB SSD MX110 Windows 10 Home 15.6" Tasinabilir Bilgisayar,https://hepsiburada.com/asus-vivobook-15-x509jb-br099t-intel-core-i5-1035g1-8gb-256gb-ssd-mx110-windows-10-home-15-6-tasinabilir-bilgisayar-p-HBV00000W0XZE,21,5.0,6498.99,
True,HomeTech Alfa 800C Intel Celeron N3350 4GB 64GB eMMC Windows 10 Home 14.1" Tasinabilir Bilgisayar,https://hepsiburada.com/hometech-alfa-800c-intel-celeron-n3350-4gb-64gb-emmc-windows-10-home-14-1-tasinabilir-bilgisayar-p-HBV00000WKBUP,17,5.0,3499.0,
True,HP Pavilion 15-DK0014NT Intel Core i5 9300H 16GB 512GB SSD GTX1660Ti Freedos 15.6" FHD Tasinabilir Bilgisayar 7AV08EA,https://hepsiburada.com/hp-pavilion-15-dk0014nt-intel-core-i5-9300h-16gb-512gb-ssd-gtx1660ti-freedos-15-6-fhd-tasinabilir-bilgisayar-7av08ea-p-HBV00000M5FHG,39,5.0,10499.0,
True,Asus D509DA-EJ887 AMD Ryzen 3 3250U 4GB 256GB SSD Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-d509da-ej887-amd-ryzen-3-3250u-4gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000X9GRY,79,5.0,5399.0,
True,HP 14-CF2018NT Intel Core i5 10210U 16GB 512GB SSD Freedos 14'' FHD Tasinabilir Bilgisayar 222Y7EA,https://hepsiburada.com/hp-14-cf2018nt-intel-core-i5-10210u-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-222y7ea-p-HBV00000ZFOFJ,1,5.0,9112.8,
